playerId,assists,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,evGoals,evPoints,evenStrengthGoalDifference,evenStrengthGoalsAgainst,evenStrengthGoalsFor,evenStrengthGoalsForPct,evenStrengthTimeOnIcePerGame,faceoffWinPct,firstGoals,gameWinningGoals,gamesPlayed,giveaways,giveawaysPer60,goals,hits,hitsPer60,lastName,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,penaltyMinutes,plusMinus,points,pointsPerGame,positionCode,powerPlayGoalFor,powerPlayGoalsAgainst,powerPlayTimeOnIcePerGame,ppAssists,ppGoals,ppGoalsAgainstPer60,ppGoalsForPer60,ppGoalsPer60,ppIndividualSatFor,ppIndividualSatForPer60,ppPoints,ppPointsPer60,ppPrimaryAssists,ppPrimaryAssistsPer60,ppSecondaryAssists,ppSecondaryAssistsPer60,ppShootingPct,ppShots,ppShotsPer60,ppTimeOnIce,ppTimeOnIcePctPerGame,ppTimeOnIcePerGame,satPercentage,satPercentageAhead,satPercentageBehind,satPercentageClose,satPercentageTied,satRelative,seasonId,shAssists,shGoals,shGoalsPer60,shIndividualSatFor,shIndividualSatForPer60,shPoints,shPointsPer60,shPrimaryAssists,shPrimaryAssistsPer60,shSecondaryAssists,shSecondaryAssistsPer60,shShootingPct,shShots,shShotsPer60,shTimeOnIce,shTimeOnIcePctPerGame,shTimeOnIcePerGame,shootingPct,shootingPct5v5,shootsCatches,shortHandedGoalsAgainst,shortHandedGoalsFor,shortHandedTimeOnIcePerGame,shotAttemptsBlocked,shots,skaterFullName,skaterSavePct5v5,skaterShootingPlusSavePct5v5,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame,timeOnIcePerGame5v5,totalShotAttempts,usatPercentage,usatPercentageAhead,usatPercentageBehind,usatPercentageTied,usatPrecentageClose,usatRelative,zoneStartPct5v5,topShotSpeed.imperial,topShotSpeed.metric,topShotSpeed.percentile,topShotSpeed.leagueAvg.imperial,topShotSpeed.leagueAvg.metric,skatingSpeed.speedMax.imperial,skatingSpeed.speedMax.metric,skatingSpeed.speedMax.percentile,skatingSpeed.speedMax.leagueAvg.imperial,skatingSpeed.speedMax.leagueAvg.metric,skatingSpeed.burstsOver20.value,skatingSpeed.burstsOver20.percentile,skatingSpeed.burstsOver20.leagueAvg.value,totalDistanceSkated.imperial,totalDistanceSkated.metric,totalDistanceSkated.percentile,totalDistanceSkated.leagueAvg.imperial,totalDistanceSkated.leagueAvg.metric,distanceMaxGame.imperial,distanceMaxGame.metric,distanceMaxGame.percentile,distanceMaxGame.leagueAvg.imperial,distanceMaxGame.leagueAvg.metric,zoneTimeDetails.offensiveZonePctg,zoneTimeDetails.offensiveZonePercentile,zoneTimeDetails.offensiveZoneLeagueAvg,zoneTimeDetails.offensiveZoneEvPctg,zoneTimeDetails.offensiveZoneEvPercentile,zoneTimeDetails.offensiveZoneEvLeagueAvg,zoneTimeDetails.neutralZonePctg,zoneTimeDetails.neutralZonePercentile,zoneTimeDetails.neutralZoneLeagueAvg,zoneTimeDetails.defensiveZonePctg,zoneTimeDetails.defensiveZonePercentile,zoneTimeDetails.defensiveZoneLeagueAvg,highDangerShots,highDangerGoals,midDangerShots,longDangerShots,shotsCrease,shotsLowSlot,shotsHighSlot,goalsPer60,assistsPer60,pointsPer60,shotsPer60,missedShotsPer60,totalShotAttemptsPer60,evGoalsPer60,evPointsPer60,ppGoalsPer2,ppAssistsPer2,ppPointsPer2,ppShotsPer2,ppPrimaryAssistsPer2,ppSecondaryAssistsPer2,ppIndividualSatForPer2,shGoalsPer2,shAssistsPer2,shPointsPer2,shShotsPer2,shPrimaryAssistsPer2,shSecondaryAssistsPer2,shIndividualSatForPer2
8471274,10,41,4.614518851997749,0.0,0,0.0,0,8,-8.0,27.0,19.0,0.413043,834.222222,0.0,0,0,36,12,1.3505908835115363,0,27,3.0388294879009567,Goligoski,0,0.0,2,0,0,17,19,0,18,-8,10,0.27777,D,2.0,0.0,49.916,2,0,0.0,4.00668,0.0,6,12.02,2,4.006,1,2.003,1,2.003,0.0,5,10.016,1797,0.169,49.916,0.483,0.47,0.471,0.499,0.513,-0.013,20232024,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,157,0.01328,4.361,0.0,0.081,L,0.0,0.0,4.361,29,32,Alex Goligoski,0.898,0.979,3,0.3376477208778841,MIN,888.5,819.527,80,0.472,0.504,0.421,0.487,0.496,-0.018,0.506,86.84,139.7554,0.2556,90.2146,145.1863,21.514,34.623,0.4204,21.6601,34.8585,10.0,0.3153,30.2889,81.0671,130.4584,0.3121,136.5257,219.7061,3.2328,5.2024,0.4554,3.2737,5.2683,0.43037857,0.7191489361702,0.42065626,0.42485638,0.5702127659574,0.42481995,0.17667825,0.3617021276596,0.17771932,0.39294318,0.663829787234,0.40162442,3,0,4,20,0,3,1,0.0,1.1254924029262803,1.1254924029262803,3.601575689364097,2.1384355655599325,9.003939223410242,0.0,0.9589770913582784,0.0,0.13355771028661487,0.13355771028661487,0.3338942757165371,0.06677885514330743,0.06677885514330743,0.4006731308598446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471675,52,37,1.347809828153579,3.0,7,10.0,32,71,15.0,85.0,100.0,0.54054,984.634146,0.58226,10,3,82,57,2.076355681209568,42,101,3.6791565579327425,Crosby,2,0.0,8,12,0,98,120,0,40,7,94,1.14634,C,34.0,4.0,215.121,13,10,32.21493,6.93877,2.04,99,20.204,23,4.693,7,1.428,6,1.224,0.156,64,13.061,17640,0.675,215.121,0.547,0.525,0.571,0.549,0.546,0.057,20232024,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,447,0.01873,5.451,0.15107,0.097,L,8.0,0.0,5.451,92,278,Sidney Crosby,0.889,0.986,73,2.6591923636543586,PIT,1205.2073,910.89,490,0.538,0.514,0.557,0.542,0.545,0.048,0.631,90.82,146.1606,0.7471,84.5238,136.0278,22.883,36.826,0.8257,22.0904,35.551,189.0,0.9408,73.1691,267.6277,430.6841,0.9852,124.2686,199.9811,4.1132,6.6192,0.949,2.9221,4.7024,0.46833564,0.9299516908213,0.42436392,0.43586703,0.8937198067633,0.4125663,0.178612,0.5265700483092,0.17788498,0.35305237,0.9275362318841,0.3977511,91,23,83,20,11,80,21,1.529946291417576,1.8942192179455704,3.4241655093631467,10.126787357478243,4.371275118335932,17.849373399871723,1.4268020812478381,3.165717117768641,0.06802751168627616,0.088435765192159,0.15646327687843514,0.4353760747921674,0.04761925818039331,0.040816507011765694,0.6734723656941339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471677,13,89,4.47167520341656,0.0,0,0.0,3,16,15.0,40.0,55.0,0.578947,837.075,0.0,0,0,80,20,1.0048708322284405,3,78,3.918996245690918,Johnson,0,0.0,0,2,1,32,35,0,38,15,16,0.2,D,0.0,8.0,0.987,0,0,6.25271,0.0,0.0,3,136.711,0,0.0,0,0.0,0,0.0,0.0,1,45.57,79,0.002,0.987,0.488,0.482,0.505,0.497,0.481,-0.049,20232024,0,0,0.0,1,0.781,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4606,0.18571,57.575,0.03947,0.1,L,0.0,0.0,57.575,90,76,Jack Johnson,0.928,1.028,12,0.6029224993370643,COL,895.6375,826.162,201,0.484,0.487,0.486,0.479,0.489,-0.052,0.356,98.02,157.7479,0.8626,90.2146,145.1863,21.675,34.882,0.4777,21.6601,34.8585,19.0,0.4777,30.2889,168.2554,270.7677,0.5828,136.5257,219.7061,3.1176,5.017,0.3726,3.2737,5.2683,0.4168765,0.5106382978723,0.42065626,0.42206935,0.5234042553191,0.42481995,0.17728482,0.4212765957447,0.17771932,0.40583867,0.4851063829787,0.40162442,4,0,12,43,0,4,4,0.15073062483426608,0.6531660409484864,0.8038966657827524,3.8185091624680743,1.758523956399771,10.098951863895827,0.16127587133769375,0.8601379804677001,0.0,0.0,0.0,1.5197568389057752,0.0,0.0,4.5592705167173255,0.0,0.0,0.0,0.0,0.0,0.0,0.026052974381241857
8471685,44,65,2.449261614506909,4.0,1,5.0,16,44,13.0,53.0,66.0,0.554621,886.123456,0.55064,4,6,81,37,1.3941950728731634,26,37,1.3941950728731634,Kopitar,0,0.0,0,4,1,44,49,0,22,11,70,0.86419,C,39.0,12.0,183.913,14,9,4.87254,9.42471,2.174,43,10.391,23,5.558,11,2.658,3,0.724,0.281,32,7.733,14897,0.62,183.913,0.533,0.482,0.59,0.533,0.538,-0.004,20232024,2,1,0.406,4,1.624,3,1.218,2,0.812,0,0.0,0.25,4,1.624,8866,0.34397,109.456,0.19548,0.092,L,6.0,4.0,109.456,50,133,Anze Kopitar,0.918,1.01,49,1.8463664478590542,LAK,1179.4938,814.95,232,0.528,0.485,0.574,0.536,0.529,-0.027,0.488,97.57,157.0237,0.9717,84.5238,136.0278,21.453,34.525,0.1908,22.0904,35.551,51.0,0.4836,73.1691,259.4787,417.5701,0.9688,124.2686,199.9811,3.9123,6.2959,0.903,2.9221,4.7024,0.4344646,0.6811594202899,0.42436392,0.41762446,0.6256038647343,0.4125663,0.17033452,0.0893719806763,0.17788498,0.39520087,0.5748792270531,0.3977511,54,13,41,13,9,45,12,0.9797046458027635,1.6579617082815996,2.637666354084363,5.01156607276029,1.8463664478590542,8.74197991639389,0.8024966569794887,2.206865806693594,0.07249804708385667,0.1127747399082215,0.18527278699207816,0.2577708340759348,0.08860872421360261,0.024166015694618893,0.3463795582895374,0.013534949947755092,0.027069899895510185,0.040604849843265275,0.05413979979102037,0.027069899895510185,0.0,0.05413979979102037
8471686,4,44,5.461127956675879,0.0,0,0.0,1,5,1.0,18.0,19.0,0.513513,768.314285,0.0,0,0,35,9,1.117048900229157,1,31,3.8476128785670967,Staal,0,0.0,0,0,1,16,17,0,14,2,5,0.14285,D,0.0,8.0,3.485,0,0,14.45784,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,122,0.01,3.485,0.507,0.485,0.553,0.508,0.484,-0.004,20232024,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1992,0.17905,56.914,0.05,0.067,L,0.0,2.0,56.914,22,20,Marc Staal,0.913,0.98,4,0.4964661778796254,PHI,828.7142,751.428,59,0.532,0.489,0.559,0.543,0.539,-0.006,0.475,89.27,143.6661,0.361,90.2146,145.1863,21.816,35.11,0.5287,21.6601,34.8585,9.0,0.3057,30.2889,66.3713,106.809,0.2707,136.5257,219.7061,2.8694,4.6177,0.2325,3.2737,5.2683,0.41853331,0.5276595744681,0.42065626,0.42479455,0.5659574468085,0.42481995,0.18024193,0.6510638297872,0.17771932,0.40122476,0.5531914893617,0.40162442,2,0,5,11,1,1,3,0.12411654446990635,0.4964661778796254,0.6205827223495317,2.482330889398127,2.109981255988408,7.322876123724474,0.13387378689326704,0.6693689344663353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471698,13,56,3.8304421930868453,0.0,2,2.0,5,14,-5.0,33.0,28.0,0.459016,831.653846,0.27906,3,4,52,16,1.0944120551676702,12,75,5.130056508598454,Oshie,1,0.0,1,10,1,55,68,0,44,-6,25,0.48076,R,16.0,0.0,175.115,4,7,0.0,6.3255,2.767,55,21.743,11,4.348,1,0.395,3,1.186,0.225,31,12.255,9106,0.619,175.115,0.446,0.426,0.493,0.433,0.418,-0.047,20232024,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,279,0.01979,5.365,0.13333,0.072,R,1.0,0.0,5.365,39,90,T.J. Oshie,0.92,0.992,41,2.8044308913671547,WSH,1012.1346,788.5,197,0.438,0.437,0.464,0.414,0.432,-0.051,0.623,100.58,161.8678,0.995,84.5238,136.0278,22.502,36.213,0.6727,22.0904,35.551,73.0,0.5872,73.1691,142.8836,229.9377,0.5296,124.2686,199.9811,3.5531,5.7178,0.7862,2.9221,4.7024,0.41481441,0.4323671497585,0.42436392,0.37703548,0.0531400966184,0.4125663,0.17484894,0.280193236715,0.17788498,0.41033665,0.3574879227053,0.3977511,38,7,25,9,7,31,13,0.8208090413757526,0.889209794823732,1.7100188361994846,6.156067810318144,4.651251234462598,13.474948429251938,0.4162234658310546,1.1654257043269527,0.09224707280270766,0.05271261303011867,0.14495968583282634,0.40852275098341967,0.013178153257529667,0.039534459772589,0.7247984291641317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471699,13,40,3.0160861067449427,0.0,0,0.0,5,15,7.0,18.0,25.0,0.581395,500.92,0.33128,1,0,75,14,1.05563013736073,6,33,2.488271038064578,Cogliano,0,0.0,1,0,1,17,19,0,16,11,19,0.25333,C,0.0,25.0,0.52,0,0,8.87924,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,39,0.001,0.52,0.507,0.459,0.538,0.536,0.537,-0.017,20232024,3,1,0.355,7,2.486,4,1.42,3,1.065,0,0.0,0.2,5,1.775,10136,0.44612,135.146,0.09836,0.079,L,0.0,4.0,135.146,23,61,Andrew Cogliano,0.932,1.011,13,0.9802279846921064,COL,636.5866,492.653,103,0.505,0.456,0.551,0.521,0.53,-0.017,0.358,79.1,127.2991,0.178,84.5238,136.0278,22.474,36.168,0.6579,22.0904,35.551,136.0,0.8355,73.1691,130.1505,209.4467,0.4852,124.2686,199.9811,2.5308,4.0727,0.2845,2.9221,4.7024,0.38464599,0.1207729468599,0.42436392,0.41890084,0.6400966183575,0.4125663,0.17364769,0.2222222222222,0.17788498,0.44170631,0.0917874396135,0.3977511,13,3,18,10,1,12,10,0.4524129160117414,0.9802279846921064,1.4326409007038479,4.599531312786038,1.4326409007038479,7.766421724868228,0.4791184221033299,1.4373552663099896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011839048140529503,0.03551714442158851,0.04735619256211801,0.05919524070264751,0.03551714442158851,0.0,0.08287333698370652
8471709,6,108,6.982758658312277,0.0,0,0.0,6,12,-27.0,52.0,25.0,0.324675,881.526315,0.0,3,1,57,27,1.7456896645780693,6,35,2.262931046675275,Vlasic,0,0.0,1,5,0,30,36,0,26,-27,12,0.21052,D,1.0,12.0,1.157,0,0,8.04919,54.54644,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,66,0.004,1.157,0.431,0.402,0.451,0.417,0.425,-0.016,20232024,0,0,0.0,6,4.024,0,0.0,0,0.0,0,0.0,0.0,6,4.024,5367,0.32958,94.157,0.08333,0.073,L,0.0,0.0,94.157,50,72,Marc-Edouard Vlasic,0.899,0.972,16,1.0344827641944114,SJS,976.8421,870.192,158,0.431,0.409,0.446,0.425,0.42,0.0,0.378,89.09,143.3765,0.3482,90.2146,145.1863,21.808,35.096,0.5255,21.6601,34.8585,15.0,0.4108,30.2889,125.9996,202.7668,0.4459,136.5257,219.7061,3.1618,5.0882,0.4172,3.2737,5.2683,0.41917526,0.5574468085106,0.42065626,0.43426031,0.731914893617,0.42481995,0.16070357,0.0042553191489,0.17771932,0.42012117,0.2978723404255,0.40162442,7,2,7,35,2,5,2,0.3879310365729043,0.3879310365729043,0.7758620731458086,4.655172438874851,2.3275862194374257,10.215517296419813,0.429876410916959,0.859752821833918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13415443299349408,0.0,0.0,0.13415443299349408
8471724,41,136,4.030724606655615,6.0,1,7.0,10,45,17.0,81.0,98.0,0.547486,1212.256097,0.0,2,2,82,64,1.8968115796026421,10,137,4.060362287586906,Letang,1,0.0,3,8,3,60,75,0,62,13,51,0.62195,D,9.0,22.0,117.414,5,0,6.36963,3.36518,0.0,24,8.973,5,1.869,2,0.747,3,1.121,0.0,16,5.982,9628,0.368,117.414,0.507,0.498,0.53,0.505,0.492,-0.004,20232024,1,0,0.0,9,2.605,1,0.289,1,0.289,0,0.0,0.0,7,2.026,12434,0.52118,151.634,0.06097,0.093,R,6.0,2.0,151.634,177,164,Kris Letang,0.912,1.005,47,1.3929710037706904,PIT,1481.3048,1130.0,416,0.503,0.498,0.517,0.495,0.505,-0.004,0.521,96.48,155.2695,0.7923,90.2146,145.1863,22.382,36.021,0.7771,21.6601,34.8585,45.0,0.7643,30.2889,292.1652,470.1714,0.9841,136.5257,219.7061,4.5138,7.2639,0.9745,3.2737,5.2683,0.42298749,0.6255319148936,0.42065626,0.42554402,0.5787234042553,0.42481995,0.17930049,0.5829787234043,0.17771932,0.39771202,0.6170212765957,0.40162442,8,1,25,92,1,7,10,0.2963768093129128,1.2151449181829426,1.5115217274958554,4.86057967273177,2.2228260698468465,12.329275267417174,0.3621548213536454,1.6296966960914043,0.0,0.062318575048390376,0.062318575048390376,0.1994194401548492,0.02492743001935615,0.03739114502903423,0.2991291602322738,0.0,0.009650966367347307,0.009650966367347307,0.06755676457143116,0.009650966367347307,0.0,0.08685869730612576
8471817,2,17,2.564747780628825,0.0,0,0.0,4,6,-12.0,23.0,11.0,0.323529,483.632653,1.0,0,0,49,9,1.3578076485682014,4,165,24.893140223750358,Reaves,0,0.0,0,1,0,19,20,0,49,-13,6,0.12244,R,0.0,0.0,2.918,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,143,0.011,2.918,0.478,0.476,0.446,0.487,0.504,-0.034,20232024,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,21,0.00144,0.428,0.15384,0.064,R,1.0,0.0,0.428,14,26,Ryan Reaves,0.857,0.921,8,1.2069401320606234,TOR,486.9795,480.816,60,0.484,0.505,0.427,0.503,0.48,-0.034,0.448,95.24,153.2739,0.9135,84.5238,136.0278,22.317,35.915,0.5674,22.0904,35.551,18.0,0.2368,73.1691,61.2573,98.5793,0.3109,124.2686,199.9811,1.914,3.0801,0.0987,2.9221,4.7024,0.42212332,0.5169082125604,0.42436392,0.42216582,0.7028985507246,0.4125663,0.17732705,0.4468599033816,0.17788498,0.40054963,0.4855072463768,0.3977511,14,3,4,3,1,13,3,0.6034700660303117,0.30173503301515586,0.9052050990454676,3.9225554291970264,3.0173503301515585,9.052050990454676,0.607646214947377,0.9114693224210655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473419,38,35,1.3406965893872624,2.0,2,4.0,19,37,3.0,59.0,62.0,0.512396,840.926829,0.43636,6,6,82,80,3.0644493471708856,29,115,4.405145936558148,Marchand,0,0.0,3,3,4,77,87,2,78,2,67,0.81707,L,38.0,13.0,198.548,19,7,5.35224,8.40243,1.547,77,17.025,26,5.749,9,1.99,10,2.211,0.132,53,11.719,16281,0.685,198.548,0.493,0.471,0.531,0.5,0.496,0.024,20232024,1,3,1.235,17,6.999,4,1.646,1,0.411,0,0.0,0.23,13,5.352,8744,0.32894,106.634,0.14009,0.101,L,6.0,5.0,106.634,95,207,Brad Marchand,0.922,1.023,48,1.8386696083025313,BOS,1146.1097,771.585,389,0.48,0.472,0.5,0.478,0.482,0.007,0.497,87.97,141.574,0.5724,84.5238,136.0278,21.966,35.351,0.3914,22.0904,35.551,90.0,0.6776,73.1691,244.8581,394.0417,0.9408,124.2686,199.9811,3.6152,5.8177,0.8207,2.9221,4.7024,0.43996676,0.7342995169082,0.42436392,0.42146474,0.6811594202899,0.4125663,0.17716526,0.4420289855072,0.17788498,0.38286798,0.719806763285,0.3977511,62,16,76,23,7,55,26,1.110862888349446,1.4556134399061706,2.5664763282556167,7.929262685804666,3.332588665048338,14.900884950618432,0.9919368876069175,1.9316665706029446,0.051594085254066474,0.14004108854675187,0.19163517380081835,0.39064093120936044,0.06633525246951404,0.07370583607723782,0.5675349377947312,0.041171145248598245,0.013723715082866081,0.054894860331464325,0.17840829607725905,0.013723715082866081,0.0,0.23330315640872337
8473422,20,39,1.7800318266140678,0.0,1,1.0,8,20,-27.0,67.0,40.0,0.373831,833.216216,0.52413,4,0,74,26,1.1866878844093784,17,192,8.76323360794618,Foligno,0,0.0,3,2,0,38,43,0,57,-29,37,0.5,L,27.0,16.0,153.013,8,8,9.77265,8.58429,2.543,45,14.307,16,5.086,3,0.953,5,1.589,0.258,31,9.856,11323,0.535,153.013,0.441,0.34,0.47,0.428,0.455,0.002,20232024,0,1,0.61,5,3.053,1,0.61,0,0.0,0,0.0,0.25,4,2.443,5894,0.2938,79.648,0.11643,0.085,L,3.0,1.0,79.648,36,146,Nick Foligno,0.894,0.979,47,2.1451665602784917,CHI,1065.8783,787.472,225,0.437,0.354,0.451,0.459,0.421,0.006,0.47,94.48,152.0508,0.8902,84.5238,136.0278,21.501,34.602,0.2072,22.0904,35.551,28.0,0.3125,73.1691,192.7443,310.1767,0.7188,124.2686,199.9811,3.4599,5.5679,0.7434,2.9221,4.7024,0.42234505,0.5217391304348,0.42436392,0.40422006,0.3502415458937,0.4125663,0.17151727,0.1328502415459,0.17788498,0.40613768,0.4251207729469,0.3977511,71,14,34,17,17,54,15,0.7759113090369013,0.9128368341610603,1.6887481431979616,6.663708889375741,1.9625991934462796,10.26941438431193,0.46709267260490905,1.1677316815122727,0.0847834692017866,0.0847834692017866,0.1695669384035732,0.3285359431569231,0.03179380095066998,0.05298966825111663,0.47690701426004967,0.020359853626225666,0.0,0.020359853626225666,0.08143941450490266,0.0,0.0,0.10179926813112833
8473446,1,97,6.001753677362734,0.0,0,0.0,5,6,-17.0,47.0,30.0,0.38961,723.089552,0.0,0,1,67,15,0.9281062387674331,5,143,8.847946142916197,Johnson,0,0.0,1,2,0,17,20,0,26,-14,6,0.08955,D,0.0,26.0,0.388,0,0,9.63954,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,26,0.001,0.388,0.483,0.503,0.459,0.495,0.496,-0.035,20232024,0,0,0.0,8,2.966,0,0.0,0,0.0,0,0.0,0.0,8,2.966,9710,0.51517,144.925,0.08333,0.075,R,0.0,3.0,144.925,48,60,Erik Johnson,0.88,0.955,6,0.37124249550697325,"BUF,PHI",868.4029,708.761,128,0.485,0.516,0.449,0.505,0.502,-0.049,0.485,95.44,153.5958,0.738,90.2146,145.1863,21.215,34.142,0.293,21.6601,34.8585,11.0,0.3408,30.2889,130.4181,209.8773,0.4618,136.5257,219.7061,2.6628,4.2851,0.172,3.2737,5.2683,0.38063995,0.0723404255319,0.42065626,0.40471396,0.2042553191489,0.42481995,0.17291433,0.136170212766,0.17771932,0.44644572,0.0510638297872,0.40162442,4,1,7,30,0,4,0,0.309368746255811,0.06187374925116221,0.37124249550697325,3.7124249550697326,1.237474985023244,7.919839904148763,0.371540033561307,0.4458480402735684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988674018213229,0.0,0.0,0.0988674018213229
8473449,10,35,2.3473306092039987,0.0,0,0.0,9,17,1.0,24.0,25.0,0.510204,682.731343,0.47636,1,0,67,12,0.8047990660127995,12,75,5.029994162579997,Okposo,2,0.0,4,2,1,30,39,0,34,1,22,0.32835,R,7.0,8.0,72.313,2,2,9.32039,5.20123,1.486,20,14.86,4,2.972,1,0.743,1,0.743,0.133,15,11.145,4845,0.25,72.313,0.511,0.468,0.532,0.524,0.518,-0.002,20232024,0,1,1.165,6,6.99,1,1.165,0,0.0,0,0.0,0.333,3,3.495,3090,0.15492,46.119,0.10526,0.065,R,1.0,1.0,46.119,41,114,Kyle Okposo,0.937,1.002,20,1.341331776687999,"BUF,FLA",801.1641,668.134,194,0.509,0.472,0.527,0.513,0.515,-0.004,0.495,86.72,139.5623,0.4942,84.5238,136.0278,22.048,35.483,0.4309,22.0904,35.551,42.0,0.4227,73.1691,139.7463,224.8889,0.5197,124.2686,199.9811,2.8611,4.6042,0.4572,2.9221,4.7024,0.42274787,0.524154589372,0.42436392,0.41819495,0.6328502415459,0.4125663,0.18022991,0.6497584541063,0.17788498,0.39702221,0.5386473429952,0.3977511,38,5,39,12,2,36,13,0.8047990660127995,0.6706658883439995,1.475464954356799,7.6455911271215955,2.6155969645415986,13.010918233873593,0.7083050961558663,1.337909626072192,0.0495359002148826,0.0495359002148826,0.0990718004297652,0.37151925161161947,0.0247679501074413,0.0247679501074413,0.495359002148826,0.03883529079380305,0.0,0.03883529079380305,0.11650587238140916,0.0,0.0,0.23301174476281833
8473453,8,62,3.898826391419958,0.0,1,1.0,7,13,4.0,22.0,26.0,0.541666,588.585365,0.42628,0,2,82,17,1.069033042808698,8,90,5.65958669722252,Lewis,0,0.0,0,3,2,40,45,0,20,7,16,0.19512,C,1.0,9.0,2.902,1,0,3.70455,15.12607,0.0,1,15.126,1,15.126,0,0.0,1,15.126,0.0,0,0.0,238,0.009,2.902,0.52,0.498,0.529,0.537,0.542,-0.02,20232024,1,1,0.411,15,6.174,2,0.823,1,0.411,0,0.0,0.076,13,5.351,8746,0.33619,106.658,0.06153,0.062,R,0.0,3.0,106.658,36,130,Trevor Lewis,0.936,0.998,15,0.9432644495370865,LAK,698.1463,578.975,211,0.53,0.526,0.515,0.547,0.535,-0.022,0.541,82.55,132.8513,0.2745,84.5238,136.0278,22.822,36.729,0.8076,22.0904,35.551,83.0,0.6365,73.1691,153.0141,246.2403,0.5658,124.2686,199.9811,2.5041,4.0298,0.2714,2.9221,4.7024,0.38991053,0.1449275362319,0.42436392,0.41025016,0.4661835748792,0.4125663,0.17875807,0.5338164251208,0.17788498,0.4313314,0.1642512077295,0.3977511,30,6,25,23,5,25,6,0.5030743730864462,0.5030743730864462,1.0061487461728924,8.17495856265475,2.82979334861126,13.268586590155017,0.522128295138177,0.9696668338280431,0.0,0.5042779580104554,0.5042779580104554,0.0,0.0,0.5042779580104554,0.5042779580104554,0.013720626996065383,0.013720626996065383,0.027441253992130765,0.17836815094884997,0.013720626996065383,0.0,0.20580940494098074
8473504,12,55,3.3876850094342923,0.0,0,0.0,7,19,4.0,25.0,29.0,0.537037,598.512195,0.37142,1,0,82,22,1.3550740037737168,7,273,16.81523650137385,Clutterbuck,1,0.0,0,6,0,23,30,0,32,4,19,0.2317,R,0.0,28.0,3.158,0,0,11.06476,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,259,0.011,3.158,0.396,0.343,0.435,0.412,0.425,-0.09,20232024,0,0,0.0,4,1.58,0,0.0,0,0.0,0,0.0,0.0,2,0.79,9110,0.43806,111.097,0.11864,0.103,R,0.0,0.0,111.097,18,59,Cal Clutterbuck,0.94,1.043,26,1.601451095368938,NYI,712.7682,584.914,107,0.422,0.362,0.453,0.463,0.439,-0.072,0.342,86.48,139.1761,0.4792,84.5238,136.0278,22.208,35.741,0.5197,22.0904,35.551,34.0,0.3668,73.1691,152.6455,245.6472,0.5641,124.2686,199.9811,2.7037,4.351,0.3717,2.9221,4.7024,0.36437533,0.0265700483092,0.42436392,0.37999105,0.0676328502415,0.4125663,0.17221925,0.1690821256039,0.17788498,0.46340542,0.0265700483092,0.3977511,20,5,16,4,4,16,3,0.4311599102916372,0.7391312747856638,1.170291185077301,3.6340621010295133,1.8478281869641593,6.590587200172169,0.5134683565983675,1.393699825052712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026344809205403236,0.0,0.0,0.05268961841080647
